mid,best_bid,best_ask,label
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,1
0.005,0.001,0.999,1
0.005,0.001,0.999,1
0.005,0.001,0.999,1
0.005,0.001,0.999,1
0.0055,0.001,0.999,1
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.005,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.0055,0.001,0.999,1
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.006,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.0055,0.001,0.999,0
0.005,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,1
0.004,0.001,0.999,1
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.0045,0.001,0.999,0
0.0045,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
0.004,0.001,0.999,0
